20150101 173800;1.210150;1.210160;1.210140;1.210140;0
20150101 173900;1.210150;1.210210;1.210150;1.210210;0
20150101 174000;1.210200;1.210200;1.210180;1.210190;0
20150101 174100;1.210220;1.210220;1.210210;1.210220;0
20150101 174200;1.210230;1.210250;1.210230;1.210230;0
20150101 174300;1.210250;1.210380;1.210250;1.210370;0
20150101 174400;1.210370;1.210380;1.210320;1.210380;0
20150101 174500;1.210390;1.210390;1.210310;1.210310;0
20150101 174600;1.210300;1.210320;1.210300;1.210320;0
20150101 174700;1.210320;1.210320;1.210220;1.210220;0
20150101 174800;1.210220;1.210240;1.210220;1.210220;0
20150101 174900;1.210230;1.210230;1.210230;1.210230;0
20150101 175000;1.210220;1.210220;1.210220;1.210220;0
20150101 175100;1.210200;1.210200;1.210030;1.210030;0
20150101 175200;1.210030;1.210030;1.210020;1.210020;0
20150101 175300;1.210050;1.210190;1.210050;1.210190;0
20150101 175400;1.210200;1.210220;1.210160;1.210160;0
20150101 175500;1.210190;1.210320;1.210180;1.210230;0
20150101 175600;1.210300;1.210300;1.210240;1.210260;0
20150101 175700;1.210270;1.210300;1.210210;1.210270;0
20150101 175800;1.210210;1.210210;1.210150;1.210180;0
20150101 175900;1.210190;1.210190;1.210150;1.210160;0
20150101 180000;1.210160;1.210170;1.210050;1.210060;0
20150101 180100;1.210070;1.210100;1.210050;1.210100;0
20150101 180200;1.210100;1.210110;1.210100;1.210100;0
20150101 180300;1.210120;1.210120;1.209990;1.210050;0
20150101 180400;1.210050;1.210110;1.210050;1.210070;0
20150101 180500;1.210070;1.210070;1.210050;1.210050;0
20150101 180600;1.210060;1.210140;1.210060;1.210100;0
20150101 180700;1.210050;1.210150;1.210000;1.210030;0
20150101 180800;1.210030;1.210080;1.210000;1.210080;0
20150101 180900;1.210060;1.210100;1.209980;1.210100;0
20150101 181000;1.210100;1.210140;1.209920;1.209940;0
20150101 181100;1.209920;1.210070;1.209920;1.210070;0
20150101 181200;1.210070;1.210080;1.210020;1.210080;0
20150101 181300;1.210060;1.210060;1.209800;1.209810;0
20150101 181400;1.209960;1.210040;1.209870;1.210040;0
20150101 181500;1.210040;1.210040;1.209790;1.209800;0
20150101 181600;1.209810;1.209870;1.209800;1.209860;0
20150101 181700;1.209940;1.210020;1.209890;1.210020;0
20150101 181800;1.210010;1.210030;1.210000;1.210030;0
20150101 181900;1.209990;1.210020;1.209980;1.209990;0
20150101 182000;1.210010;1.210040;1.209940;1.209940;0
20150101 182100;1.209970;1.209970;1.209940;1.209940;0
20150101 182200;1.209810;1.210010;1.209800;1.209860;0
20150101 182300;1.209840;1.209840;1.209810;1.209830;0
20150101 182400;1.209760;1.209820;1.209660;1.209660;0
20150101 182500;1.209640;1.209690;1.208330;1.208480;0
20150101 182600;1.208450;1.208940;1.208040;1.208040;0
20150101 182700;1.208070;1.208470;1.208050;1.208220;0
20150101 182800;1.208210;1.208490;1.208080;1.208300;0
20150101 182900;1.208330;1.208600;1.208310;1.208320;0
20150101 183000;1.208320;1.208330;1.207960;1.208020;0
20150101 183100;1.207950;1.208050;1.207830;1.208050;0
20150101 183200;1.208050;1.208340;1.208030;1.208240;0
20150101 183300;1.208260;1.208400;1.208230;1.208290;0
20150101 183400;1.208320;1.208420;1.207870;1.207950;0
20150101 183500;1.207970;1.208350;1.207970;1.208310;0
20150101 183600;1.208320;1.208410;1.208080;1.208280;0
20150101 183700;1.208240;1.208590;1.208180;1.208240;0
20150101 183800;1.208210;1.208260;1.208110;1.208110;0
20150101 183900;1.208110;1.208160;1.208020;1.208060;0
20150101 184000;1.208060;1.208110;1.208010;1.208060;0
20150101 184100;1.208070;1.208280;1.208070;1.208280;0
20150101 184200;1.208310;1.208480;1.208290;1.208300;0
20150101 184300;1.208310;1.208310;1.208050;1.208050;0
20150101 184400;1.208030;1.208370;1.208030;1.208310;0
20150101 184500;1.208270;1.208270;1.208230;1.208250;0
20150101 184600;1.208270;1.208320;1.208270;1.208280;0
20150101 184700;1.208270;1.208360;1.208270;1.208350;0
20150101 184800;1.208350;1.208450;1.208350;1.208370;0
20150101 184900;1.208380;1.208440;1.208350;1.208350;0
20150101 185000;1.208340;1.208360;1.208340;1.208350;0
20150101 185100;1.208370;1.208460;1.208350;1.208450;0
20150101 185200;1.208460;1.208560;1.208460;1.208550;0
20150101 185300;1.208560;1.208760;1.208560;1.208760;0
20150101 185400;1.208740;1.208870;1.208740;1.208870;0
20150101 185500;1.208870;1.208900;1.208690;1.208730;0
20150101 185600;1.208740;1.208760;1.208680;1.208710;0
20150101 185700;1.208730;1.209010;1.208730;1.208960;0
20150101 185800;1.208980;1.209140;1.208970;1.209000;0
20150101 185900;1.209010;1.209040;1.208650;1.208660;0
20150101 190000;1.208680;1.208770;1.208680;1.208730;0
20150101 190100;1.208710;1.208820;1.208660;1.208680;0
20150101 190200;1.208710;1.208770;1.208710;1.208770;0
20150101 190300;1.208760;1.208880;1.208760;1.208840;0
20150101 190400;1.208830;1.208850;1.208790;1.208790;0
20150101 190500;1.208820;1.208830;1.208790;1.208830;0
20150101 190600;1.208800;1.208800;1.208450;1.208450;0
20150101 190700;1.208440;1.208500;1.208430;1.208440;0
20150101 190800;1.208430;1.208440;1.208430;1.208440;0
20150101 190900;1.208430;1.208440;1.208400;1.208420;0
20150101 191000;1.208470;1.208470;1.208420;1.208430;0
20150101 191100;1.208430;1.208440;1.208430;1.208440;0
20150101 191200;1.208440;1.208460;1.208430;1.208440;0
20150101 191300;1.208440;1.208450;1.208420;1.208430;0
20150101 191400;1.208420;1.208430;1.208420;1.208420;0
20150101 191500;1.208410;1.208450;1.208410;1.208450;0
20150101 191600;1.208440;1.208560;1.208440;1.208520;0
20150101 191700;1.208530;1.208540;1.208470;1.208480;0
20150101 191800;1.208490;1.208540;1.208490;1.208530;0
20150101 191900;1.208550;1.208570;1.208550;1.208570;0
20150101 192000;1.208590;1.208640;1.208560;1.208560;0
20150101 192100;1.208570;1.208640;1.208470;1.208470;0
20150101 192200;1.208470;1.208600;1.208470;1.208600;0
20150101 192300;1.208640;1.208640;1.208560;1.208560;0
20150101 192400;1.208590;1.208680;1.208570;1.208680;0
20150101 192500;1.208670;1.208680;1.208670;1.208680;0
20150101 192600;1.208660;1.208740;1.208650;1.208730;0
20150101 192700;1.208720;1.208750;1.208710;1.208730;0
20150101 192800;1.208720;1.208720;1.208550;1.208560;0
20150101 192900;1.208580;1.208660;1.208550;1.208580;0
20150101 193000;1.208580;1.208580;1.208410;1.208440;0
20150101 193100;1.208430;1.208430;1.208250;1.208250;0
20150101 193200;1.208250;1.208250;1.208130;1.208130;0
20150101 193300;1.208130;1.208180;1.208090;1.208130;0
20150101 193400;1.208140;1.208170;1.207990;1.208010;0
20150101 193500;1.207990;1.207990;1.207820;1.207830;0
20150101 193600;1.207790;1.207800;1.207620;1.207620;0
20150101 193700;1.207620;1.207620;1.207470;1.207520;0
20150101 193800;1.207520;1.207520;1.207250;1.207400;0
20150101 193900;1.207390;1.207580;1.207350;1.207400;0
20150101 194000;1.207410;1.207440;1.206960;1.207120;0
20150101 194100;1.207120;1.207230;1.206990;1.207130;0
20150101 194200;1.207130;1.207210;1.207010;1.207150;0
20150101 194300;1.207160;1.207290;1.207130;1.207210;0
20150101 194400;1.207210;1.207280;1.207150;1.207250;0
20150101 194500;1.207250;1.207290;1.207160;1.207170;0
20150101 194600;1.207170;1.207180;1.207040;1.207050;0
20150101 194700;1.207040;1.207110;1.206990;1.207020;0
20150101 194800;1.207030;1.207030;1.207000;1.207020;0
20150101 194900;1.207050;1.207050;1.207020;1.207020;0
20150101 195000;1.207020;1.207030;1.206990;1.207020;0
20150101 195100;1.207030;1.207090;1.206990;1.207090;0
20150101 195200;1.207100;1.207130;1.207090;1.207130;0
20150101 195300;1.207120;1.207150;1.207100;1.207150;0
20150101 195400;1.207130;1.207130;1.207040;1.207050;0
20150101 195500;1.207040;1.207040;1.206870;1.206890;0
20150101 195600;1.206880;1.206890;1.206740;1.206770;0
20150101 195700;1.206780;1.206850;1.206680;1.206770;0
20150101 195800;1.206770;1.206780;1.206690;1.206720;0
20150101 195900;1.206720;1.206730;1.206720;1.206720;0
20150101 200000;1.206730;1.206770;1.206580;1.206580;0
20150101 200100;1.206570;1.206610;1.206310;1.206410;0
20150101 200200;1.206410;1.206480;1.206340;1.206410;0
20150101 200300;1.206400;1.206450;1.206340;1.206420;0
20150101 200400;1.206420;1.206550;1.206370;1.206540;0
20150101 200500;1.206550;1.206640;1.206550;1.206640;0
20150101 200600;1.206640;1.206810;1.206640;1.206770;0
20150101 200700;1.206770;1.207070;1.206770;1.207070;0
20150101 200800;1.207070;1.207210;1.207030;1.207050;0
20150101 200900;1.207030;1.207060;1.206960;1.207020;0
20150101 201000;1.207030;1.207060;1.207020;1.207050;0
20150101 201100;1.207050;1.207150;1.207050;1.207150;0
20150101 201200;1.207170;1.207200;1.207100;1.207120;0
20150101 201300;1.207120;1.207120;1.207020;1.207100;0
20150101 201400;1.207090;1.207090;1.206860;1.206860;0
20150101 201500;1.206850;1.206870;1.206830;1.206860;0
20150101 201600;1.206850;1.206870;1.206770;1.206770;0
20150101 201700;1.206770;1.206770;1.206700;1.206760;0
20150101 201800;1.206750;1.206750;1.206580;1.206620;0
20150101 201900;1.206620;1.206620;1.206470;1.206530;0
20150101 202000;1.206540;1.206540;1.206340;1.206340;0
20150101 202100;1.206350;1.206380;1.206340;1.206370;0
20150101 202200;1.206370;1.206370;1.206260;1.206260;0
20150101 202300;1.206260;1.206300;1.205910;1.205910;0
20150101 202400;1.205930;1.206000;1.205770;1.205930;0
20150101 202500;1.205940;1.205950;1.205500;1.205510;0
20150101 202600;1.205510;1.205580;1.205390;1.205390;0
20150101 202700;1.205380;1.205650;1.205380;1.205530;0
20150101 202800;1.205520;1.205740;1.205340;1.205710;0
20150101 202900;1.205730;1.205740;1.205630;1.205700;0
20150101 203000;1.205690;1.205910;1.205550;1.205570;0
20150101 203100;1.205550;1.205770;1.205540;1.205610;0
20150101 203200;1.205600;1.205600;1.205230;1.205250;0
20150101 203300;1.205240;1.205340;1.205210;1.205230;0
20150101 203400;1.205230;1.205320;1.205200;1.205280;0
20150101 203500;1.205320;1.205700;1.205280;1.205680;0
20150101 203600;1.205680;1.205770;1.205590;1.205730;0
20150101 203700;1.205720;1.205790;1.205550;1.205730;0
20150101 203800;1.205740;1.205890;1.205740;1.205840;0
20150101 203900;1.205840;1.206170;1.205830;1.206140;0
20150101 204000;1.206150;1.206200;1.206020;1.206190;0
20150101 204100;1.206200;1.206420;1.206160;1.206410;0
20150101 204200;1.206400;1.206400;1.206210;1.206290;0
20150101 204300;1.206300;1.206370;1.206290;1.206360;0
20150101 204400;1.206340;1.206700;1.206310;1.206680;0
20150101 204500;1.206670;1.206960;1.206520;1.206530;0
20150101 204600;1.206550;1.206650;1.206520;1.206600;0
20150101 204700;1.206580;1.206680;1.206560;1.206680;0
20150101 204800;1.206680;1.206680;1.206450;1.206470;0
20150101 204900;1.206480;1.206480;1.206370;1.206450;0
20150101 205000;1.206450;1.206500;1.206420;1.206460;0
20150101 205100;1.206450;1.206450;1.206310;1.206310;0
20150101 205200;1.206310;1.206370;1.206310;1.206360;0
20150101 205300;1.206350;1.206360;1.206310;1.206310;0
20150101 205400;1.206330;1.206380;1.206330;1.206380;0
20150101 205500;1.206390;1.206390;1.206380;1.206380;0
20150101 205600;1.206390;1.206490;1.206380;1.206490;0
20150101 205700;1.206490;1.206690;1.206490;1.206690;0
20150101 205800;1.206690;1.206790;1.206690;1.206780;0
20150101 205900;1.206800;1.206800;1.206690;1.206710;0
20150101 210000;1.206700;1.206810;1.206680;1.206760;0
20150101 210100;1.206750;1.206770;1.206700;1.206700;0
20150101 210200;1.206710;1.206710;1.206550;1.206660;0
20150101 210300;1.206670;1.206760;1.206670;1.206750;0
20150101 210400;1.206740;1.206760;1.206700;1.206760;0
20150101 210500;1.206760;1.206890;1.206760;1.206860;0
20150101 210600;1.206850;1.206860;1.206720;1.206770;0
20150101 210700;1.206760;1.206770;1.206750;1.206750;0
20150101 210800;1.206750;1.206750;1.206490;1.206520;0
20150101 210900;1.206510;1.206530;1.206410;1.206430;0
20150101 211000;1.206430;1.206440;1.206410;1.206440;0
20150101 211100;1.206500;1.206550;1.206490;1.206540;0
20150101 211200;1.206530;1.206550;1.206530;1.206540;0
20150101 211300;1.206540;1.206540;1.206520;1.206530;0
20150101 211400;1.206530;1.206530;1.206250;1.206250;0
20150101 211500;1.206250;1.206250;1.205690;1.205720;0
20150101 211600;1.205720;1.205730;1.205430;1.205680;0
20150101 211700;1.205700;1.205910;1.205700;1.205910;0
20150101 211800;1.205900;1.205900;1.205130;1.205130;0
20150101 211900;1.205120;1.205250;1.204820;1.205060;0
20150101 212000;1.205040;1.205620;1.205030;1.205550;0
20150101 212100;1.205570;1.205640;1.205510;1.205530;0
20150101 212200;1.205530;1.205600;1.205530;1.205600;0
20150101 212300;1.205560;1.205650;1.205550;1.205650;0
20150101 212400;1.205640;1.205670;1.205630;1.205660;0
20150101 212500;1.205650;1.206030;1.205650;1.206010;0
20150101 212600;1.206000;1.206080;1.205980;1.206010;0
20150101 212700;1.206010;1.206060;1.206010;1.206050;0
20150101 212800;1.206050;1.206050;1.205990;1.206010;0
20150101 212900;1.205980;1.205980;1.205980;1.205980;0
20150101 213000;1.205970;1.205970;1.205950;1.205950;0
20150101 213100;1.205920;1.205930;1.205760;1.205790;0
20150101 213200;1.205770;1.205820;1.205720;1.205720;0
20150101 213300;1.205720;1.205730;1.205620;1.205620;0
20150101 213400;1.205620;1.205650;1.205620;1.205630;0
20150101 213500;1.205670;1.205820;1.205650;1.205760;0
20150101 213600;1.205760;1.205970;1.205760;1.205960;0
20150101 213700;1.205940;1.206390;1.205940;1.206300;0
20150101 213800;1.206290;1.206340;1.205870;1.206040;0
20150101 213900;1.206030;1.206070;1.205840;1.205990;0
20150101 214000;1.205980;1.206080;1.205960;1.205990;0
20150101 214100;1.205980;1.206250;1.205970;1.206180;0
20150101 214200;1.206170;1.206190;1.206070;1.206160;0
20150101 214300;1.206190;1.206260;1.206160;1.206250;0
20150101 214400;1.206260;1.206380;1.206200;1.206300;0
20150101 214500;1.206290;1.206290;1.206240;1.206240;0
20150101 214600;1.206220;1.206260;1.206170;1.206170;0
20150101 214700;1.206180;1.206180;1.205920;1.205950;0
20150101 214800;1.205960;1.206020;1.205920;1.205980;0
20150101 214900;1.205980;1.205980;1.205730;1.205730;0
20150101 215000;1.205740;1.205840;1.205730;1.205760;0
20150101 215100;1.205760;1.205790;1.205720;1.205750;0
20150101 215200;1.205750;1.205940;1.205730;1.205730;0
20150101 215300;1.205730;1.205740;1.205620;1.205740;0
20150101 215400;1.205740;1.205950;1.205740;1.205910;0
20150101 215500;1.205910;1.205910;1.205910;1.205910;0
20150101 215600;1.205910;1.205930;1.205890;1.205890;0
20150101 215700;1.205910;1.205990;1.205910;1.205950;0
20150101 215800;1.205960;1.205960;1.205950;1.205950;0
20150101 215900;1.205940;1.205940;1.205830;1.205830;0
20150101 220000;1.205810;1.205810;1.205750;1.205760;0
20150101 220100;1.205740;1.205840;1.205680;1.205840;0
20150101 220200;1.205860;1.205930;1.205840;1.205850;0
20150101 220300;1.205860;1.205980;1.205850;1.205980;0
20150101 220400;1.205980;1.205980;1.205980;1.205980;0
20150101 220500;1.205970;1.205970;1.205970;1.205970;0
20150101 220600;1.205970;1.205980;1.205970;1.205980;0
20150101 220700;1.205980;1.206110;1.205970;1.206080;0
20150101 220800;1.206070;1.206170;1.206050;1.206080;0
20150101 220900;1.206100;1.206200;1.206100;1.206170;0
20150101 221000;1.206160;1.206160;1.206140;1.206150;0
20150101 221100;1.206150;1.206260;1.206150;1.206240;0
20150101 221200;1.206230;1.206230;1.206200;1.206200;0
20150101 221300;1.206250;1.206250;1.206180;1.206180;0
20150101 221400;1.206180;1.206190;1.206180;1.206190;0
20150101 221500;1.206180;1.206180;1.206170;1.206170;0
20150101 221600;1.206180;1.206180;1.205970;1.205970;0
20150101 221700;1.205960;1.205970;1.205860;1.205860;0
20150101 221800;1.205850;1.205860;1.205820;1.205830;0
20150101 221900;1.205840;1.205850;1.205650;1.205720;0
20150101 222000;1.205730;1.205960;1.205710;1.205920;0
20150101 222100;1.205930;1.205930;1.205820;1.205820;0
20150101 222200;1.205830;1.205830;1.205760;1.205810;0
20150101 222300;1.205790;1.205790;1.205740;1.205750;0
20150101 222400;1.205760;1.205760;1.205740;1.205740;0
20150101 222500;1.205750;1.205750;1.205750;1.205750;0
20150101 222600;1.205760;1.205770;1.205740;1.205760;0
20150101 222700;1.205760;1.205760;1.205730;1.205730;0
20150101 222800;1.205770;1.205770;1.205640;1.205660;0
20150101 222900;1.205670;1.205780;1.205670;1.205750;0
20150101 223000;1.205750;1.205770;1.205650;1.205750;0
20150101 223100;1.205770;1.205770;1.205700;1.205760;0
20150101 223200;1.205770;1.205780;1.205670;1.205710;0
20150101 223300;1.205740;1.205760;1.205680;1.205700;0
20150101 223400;1.205700;1.205700;1.205670;1.205680;0
20150101 223500;1.205670;1.205820;1.205670;1.205810;0
20150101 223600;1.205780;1.205790;1.205760;1.205760;0
20150101 223700;1.205720;1.205720;1.205600;1.205650;0
20150101 223800;1.205650;1.205650;1.205600;1.205600;0
20150101 223900;1.205580;1.205600;1.205510;1.205520;0
20150101 224000;1.205530;1.205560;1.205530;1.205560;0
20150101 224100;1.205560;1.205650;1.205550;1.205650;0
20150101 224300;1.205630;1.205780;1.205630;1.205780;0
20150101 224400;1.205780;1.205920;1.205780;1.205880;0
20150101 224500;1.205880;1.206190;1.205870;1.206170;0
20150101 224600;1.206160;1.206210;1.206080;1.206170;0
20150101 224700;1.206190;1.206200;1.205970;1.205970;0
20150101 224800;1.205970;1.206000;1.205960;1.205970;0
20150101 224900;1.205990;1.206120;1.205970;1.205980;0
20150101 225000;1.205980;1.205980;1.205970;1.205970;0
20150101 225100;1.205990;1.206040;1.205840;1.205840;0
20150101 225200;1.205830;1.205940;1.205810;1.205860;0
20150101 225300;1.205840;1.205840;1.205720;1.205720;0
20150101 225400;1.205730;1.205770;1.205690;1.205730;0
20150101 225500;1.205760;1.205860;1.205650;1.205710;0
20150101 225600;1.205720;1.205750;1.205720;1.205730;0
20150101 225700;1.205680;1.205760;1.205640;1.205760;0
20150101 225900;1.205750;1.205760;1.205730;1.205750;0
20150101 230000;1.205740;1.205750;1.205510;1.205550;0
20150101 230100;1.205560;1.205720;1.205550;1.205670;0
20150101 230200;1.205670;1.205740;1.205640;1.205670;0
20150101 230300;1.205680;1.205850;1.205680;1.205830;0
20150101 230400;1.205820;1.205840;1.205770;1.205820;0
20150101 230500;1.205820;1.205850;1.205790;1.205790;0
20150101 230600;1.205780;1.205830;1.205780;1.205810;0
20150101 230700;1.205800;1.205820;1.205790;1.205790;0
20150101 230800;1.205770;1.205770;1.205660;1.205740;0
20150101 230900;1.205720;1.205830;1.205690;1.205720;0
20150101 231000;1.205740;1.205740;1.205720;1.205730;0
20150101 231100;1.205760;1.205760;1.205750;1.205750;0
20150101 231200;1.205770;1.205770;1.205770;1.205770;0
20150101 231300;1.205770;1.205770;1.205690;1.205690;0
20150101 231400;1.205720;1.205750;1.205710;1.205740;0
20150101 231500;1.205740;1.205750;1.205740;1.205750;0
20150101 231600;1.205740;1.205750;1.205650;1.205660;0
20150101 231700;1.205660;1.205660;1.205630;1.205630;0
20150101 231800;1.205630;1.205640;1.205580;1.205580;0
20150101 231900;1.205580;1.205580;1.205580;1.205580;0
20150101 232000;1.205580;1.205700;1.205580;1.205690;0
20150101 232100;1.205680;1.205760;1.205640;1.205760;0
20150101 232200;1.205760;1.205790;1.205740;1.205770;0
20150101 232300;1.205790;1.205830;1.205760;1.205760;0
20150101 232400;1.205740;1.205760;1.205710;1.205760;0
20150101 232500;1.205760;1.205860;1.205760;1.205780;0
20150101 232600;1.205790;1.205870;1.205780;1.205780;0
20150101 232700;1.205810;1.205870;1.205810;1.205870;0
20150101 232800;1.205850;1.205960;1.205850;1.205960;0
20150101 232900;1.205960;1.205960;1.205840;1.205850;0
20150101 233000;1.205840;1.205850;1.205760;1.205760;0
20150101 233100;1.205750;1.205760;1.205750;1.205760;0
20150101 233200;1.205790;1.205840;1.205760;1.205760;0
20150101 233300;1.205760;1.205760;1.205660;1.205660;0
20150101 233400;1.205660;1.205660;1.205500;1.205530;0
20150101 233500;1.205530;1.205540;1.205500;1.205500;0
20150101 233600;1.205480;1.205480;1.205240;1.205240;0
20150101 233700;1.205240;1.205240;1.204910;1.205080;0
20150101 233800;1.205090;1.205090;1.204940;1.204980;0
20150101 233900;1.204980;1.205130;1.204980;1.205080;0
20150101 234000;1.205040;1.205140;1.204970;1.205070;0
20150101 234100;1.205080;1.205290;1.205080;1.205170;0
20150101 234200;1.205170;1.205220;1.205150;1.205200;0
20150101 234300;1.205220;1.205290;1.205160;1.205240;0
20150101 234400;1.205240;1.205350;1.205160;1.205350;0
20150101 234500;1.205350;1.205410;1.205260;1.205260;0
20150101 234600;1.205270;1.205270;1.205260;1.205260;0
20150101 234700;1.205280;1.205450;1.205280;1.205370;0
20150101 234800;1.205350;1.205350;1.205210;1.205260;0
20150101 234900;1.205270;1.205360;1.205200;1.205210;0
20150101 235000;1.205220;1.205260;1.205220;1.205260;0
20150101 235100;1.205240;1.205370;1.205240;1.205360;0
20150101 235200;1.205370;1.205420;1.205370;1.205380;0
20150101 235300;1.205360;1.205360;1.205360;1.205360;0
20150101 235400;1.205380;1.205380;1.205200;1.205220;0
20150101 235500;1.205240;1.205260;1.205240;1.205260;0
20150101 235600;1.205230;1.205320;1.205200;1.205200;0
20150101 235700;1.205180;1.205250;1.205150;1.205250;0
20150101 235800;1.205250;1.205350;1.205250;1.205290;0
20150101 235900;1.205270;1.205290;1.205260;1.205280;0
20150102 000000;1.205270;1.205270;1.205230;1.205260;0
20150102 000100;1.205280;1.205280;1.205200;1.205230;0
20150102 000200;1.205250;1.205270;1.205250;1.205270;0
20150102 000300;1.205250;1.205280;1.205250;1.205280;0
20150102 000400;1.205300;1.205300;1.205300;1.205300;0
20150102 000500;1.205290;1.205350;1.205260;1.205290;0
20150102 000600;1.205310;1.205330;1.205280;1.205280;0
20150102 000700;1.205270;1.205280;1.204950;1.204950;0
20150102 000800;1.204920;1.204920;1.204610;1.204760;0
20150102 000900;1.204780;1.204860;1.204730;1.204860;0
20150102 001000;1.204840;1.204880;1.204840;1.204880;0
20150102 001100;1.204910;1.204920;1.204860;1.204860;0
20150102 001200;1.204840;1.204940;1.204800;1.204810;0
20150102 001300;1.204810;1.204860;1.204740;1.204770;0
20150102 001400;1.204740;1.204930;1.204740;1.204930;0
20150102 001500;1.204930;1.205110;1.204920;1.205110;0
20150102 001600;1.205130;1.205260;1.205130;1.205260;0
20150102 001700;1.205310;1.205400;1.205280;1.205300;0
20150102 001800;1.205290;1.205370;1.205230;1.205240;0
20150102 001900;1.205240;1.205270;1.205210;1.205210;0
20150102 002000;1.205240;1.205360;1.205240;1.205280;0
20150102 002100;1.205280;1.205330;1.205270;1.205290;0
20150102 002200;1.205290;1.205360;1.205280;1.205350;0
20150102 002300;1.205360;1.205390;1.205320;1.205380;0
20150102 002400;1.205400;1.205450;1.205370;1.205390;0
20150102 002500;1.205400;1.205420;1.205270;1.205410;0
20150102 002600;1.205410;1.205560;1.205410;1.205560;0
