"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.HEADLINE_1","Input.HEADLINE_2","Input.HEADLINE_3","Input.HEADLINE_4","Input.HEADLINE_5","Answer.Q1Answer","Answer.Q2Answer","Answer.Q3Answer","Answer.Q4Answer","Answer.Q5Answer","Approve","Reject"
"3WUVMVA7OB33I2H5UNSXGSNS7QHAZS","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3E7TUJ2EGCMPW20Y01U2HPOOVKC9DC","A28I7Y2NPDZTIN","Approved","Tue Mar 31 02:49:54 PDT 2015","Tue Mar 31 02:50:28 PDT 2015","Tue Mar 31 10:50:28 PDT 2015","2015-03-31 17:54:13 UTC","","","34","100% (6/6)","100% (6/6)","100% (6/6)","Monster double eggs laid by miracle chicken in China  video","Piglets on the run elude traffic police in China - video","US embassy cables Former Singapore PM on psychopathic North Koreans","G20: Barack Obama uses visit to reassert US influence in Asia Pacific","Tsang poised to take Hong Kong leadership","0","0","-1","1","0"
"3WUVMVA7OB33I2H5UNSXGSNS7QHAZS","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3O6CYIULED1MP0OSF7UJ590NFLQWUX","A2WCCV1W8UE8ED","Approved","Tue Mar 31 01:11:02 PDT 2015","Tue Mar 31 01:11:44 PDT 2015","Tue Mar 31 09:11:44 PDT 2015","2015-03-31 16:14:13 UTC","","","42","100% (8/8)","100% (8/8)","100% (8/8)","Monster double eggs laid by miracle chicken in China  video","Piglets on the run elude traffic police in China - video","US embassy cables Former Singapore PM on psychopathic North Koreans","G20: Barack Obama uses visit to reassert US influence in Asia Pacific","Tsang poised to take Hong Kong leadership","0","0","-1","0","0"
"3WUVMVA7OB33I2H5UNSXGSNS7QHAZS","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3NPFYT4IZC4I9ISN571O3DD3FFHGXA","A746183X8258H","Approved","Mon Mar 30 23:04:02 PDT 2015","Mon Mar 30 23:04:48 PDT 2015","Tue Mar 31 07:04:48 PDT 2015","2015-03-31 14:09:13 UTC","","","46","100% (13/13)","100% (13/13)","100% (13/13)","Monster double eggs laid by miracle chicken in China  video","Piglets on the run elude traffic police in China - video","US embassy cables Former Singapore PM on psychopathic North Koreans","G20: Barack Obama uses visit to reassert US influence in Asia Pacific","Tsang poised to take Hong Kong leadership","0","0","0","0","0"
"3ZRKL6Z1E837RH8ULVQZGL1SI6UGS5","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3NC5L260MOMP19I0TW8A2FMY2WEFO7","A1M8AYAL3L8ACP","Approved","Tue Mar 31 03:36:57 PDT 2015","Tue Mar 31 03:37:17 PDT 2015","Tue Mar 31 11:37:17 PDT 2015","2015-03-31 18:39:13 UTC","","","20","100% (69/69)","100% (69/69)","100% (69/69)","The Chinese multinational making millions out of vulnerable Ugandans","Panda keepers wear fancy-dress at reserve in China - video","Video: Villagers found alive after mudslide in Taiwan","Deng Xiaoping TV thriller serves Chinese presidents agenda","Inside the court of the Tibetan god-king","-1","0","2","0","0"
"3ZRKL6Z1E837RH8ULVQZGL1SI6UGS5","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","32VNZTT0A74I06DR17TV56UCOTQ4RI","A1YJKLVJW1FE33","Submitted","Tue Mar 31 05:14:49 PDT 2015","Tue Mar 31 05:15:05 PDT 2015","Tue Mar 31 13:15:05 PDT 2015","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","The Chinese multinational making millions out of vulnerable Ugandans","Panda keepers wear fancy-dress at reserve in China - video","Video: Villagers found alive after mudslide in Taiwan","Deng Xiaoping TV thriller serves Chinese presidents agenda","Inside the court of the Tibetan god-king","-1","0","-1","0","0"
"3ZRKL6Z1E837RH8ULVQZGL1SI6UGS5","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","373ERPL3YO82HRSHG8U3DE644SDTR9","A610SH5RY1NG1","Submitted","Tue Mar 31 10:54:18 PDT 2015","Tue Mar 31 10:54:29 PDT 2015","Tue Mar 31 18:54:29 PDT 2015","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","The Chinese multinational making millions out of vulnerable Ugandans","Panda keepers wear fancy-dress at reserve in China - video","Video: Villagers found alive after mudslide in Taiwan","Deng Xiaoping TV thriller serves Chinese presidents agenda","Inside the court of the Tibetan god-king","-2","0","2","1","1"
"3S1WOPCJFGTG80TDS6RXOHPT972JEB","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3WI0P0II61SV02WKUIUO8AOI16HRDG","A1M8AYAL3L8ACP","Approved","Tue Mar 31 03:18:03 PDT 2015","Tue Mar 31 03:18:26 PDT 2015","Tue Mar 31 11:18:26 PDT 2015","2015-03-31 18:19:13 UTC","","","23","100% (69/69)","100% (69/69)","100% (69/69)","Chinese police shut down protest over woman's death at Beijing shopping mall","Hillary Clinton criticises Beijing over internet censorship","China warns US over plan for 6.5bn arms sale to Taiwan","Chinese human rights lawyer abandons activism to reunite with family","260 billion eggs on the Chinese menu","-1","-1","-1","1","0"
"3S1WOPCJFGTG80TDS6RXOHPT972JEB","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3VP0C6EFSGW5ID4DFNQTG5KGEXWM6W","A1YJKLVJW1FE33","Submitted","Tue Mar 31 05:05:11 PDT 2015","Tue Mar 31 05:05:30 PDT 2015","Tue Mar 31 13:05:30 PDT 2015","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","Chinese police shut down protest over woman's death at Beijing shopping mall","Hillary Clinton criticises Beijing over internet censorship","China warns US over plan for 6.5bn arms sale to Taiwan","Chinese human rights lawyer abandons activism to reunite with family","260 billion eggs on the Chinese menu","-1","-1","-1","0","0"
"3S1WOPCJFGTG80TDS6RXOHPT972JEB","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3IAS3U3I0FGLHLHF1WOHCCSAMTY2BE","A610SH5RY1NG1","Submitted","Tue Mar 31 10:58:06 PDT 2015","Tue Mar 31 10:58:20 PDT 2015","Tue Mar 31 18:58:20 PDT 2015","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","Chinese police shut down protest over woman's death at Beijing shopping mall","Hillary Clinton criticises Beijing over internet censorship","China warns US over plan for 6.5bn arms sale to Taiwan","Chinese human rights lawyer abandons activism to reunite with family","260 billion eggs on the Chinese menu","-1","1","-1","2","0"
"3UQVX1UPFSHHBEGBDEMQ4B18DV602J","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3GU1KF0O4I1H9SIL3UZT8P03X3HPBF","A1M8AYAL3L8ACP","Approved","Tue Mar 31 03:44:38 PDT 2015","Tue Mar 31 03:44:56 PDT 2015","Tue Mar 31 11:44:56 PDT 2015","2015-03-31 18:49:13 UTC","","","18","100% (69/69)","100% (69/69)","100% (69/69)","Simon Tisdall: Writing is on the wall for wary Taiwan","Climate change Europe and US press G20 leaders for strong action","China plans to track Beijing citizens through their mobiles","China tries 20m hi-tech raindance as country roasts in heatwave","Video: Million flee floods in southern China","0","0","0","0","-1"
"3UQVX1UPFSHHBEGBDEMQ4B18DV602J","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","37U1UTWH9VMJJ70TDAJ8MIAHQFL8RS","A1YJKLVJW1FE33","Submitted","Tue Mar 31 05:04:36 PDT 2015","Tue Mar 31 05:04:53 PDT 2015","Tue Mar 31 13:04:53 PDT 2015","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","Simon Tisdall: Writing is on the wall for wary Taiwan","Climate change Europe and US press G20 leaders for strong action","China plans to track Beijing citizens through their mobiles","China tries 20m hi-tech raindance as country roasts in heatwave","Video: Million flee floods in southern China","0","-1","-1","-1","-1"
"3UQVX1UPFSHHBEGBDEMQ4B18DV602J","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3L6L49WXW0XTVJFT40GS25PGWB854C","A610SH5RY1NG1","Submitted","Tue Mar 31 11:00:05 PDT 2015","Tue Mar 31 11:00:15 PDT 2015","Tue Mar 31 19:00:15 PDT 2015","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Simon Tisdall: Writing is on the wall for wary Taiwan","Climate change Europe and US press G20 leaders for strong action","China plans to track Beijing citizens through their mobiles","China tries 20m hi-tech raindance as country roasts in heatwave","Video: Million flee floods in southern China","-1","-1","-1","-1","-1"
"3ZXNP4Z39RL1UB238JP4YMA4R947LG","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3W2LOLRXLBF3E82UMZGBCNJ8LFERKT","A1M8AYAL3L8ACP","Approved","Tue Mar 31 03:28:39 PDT 2015","Tue Mar 31 03:28:59 PDT 2015","Tue Mar 31 11:28:59 PDT 2015","2015-03-31 18:29:14 UTC","","","20","100% (69/69)","100% (69/69)","100% (69/69)","Chinese officials cancel The Vagina Monologues","Chinese villagers seize party chief","China denies deporting New York Times journalist Austin Ramzy","Security council to vote on North Korea sanctions","Propaganda bureau takes control of two Beijing newspapers","0","0","0","0","0"
"3ZXNP4Z39RL1UB238JP4YMA4R947LG","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3P1L2B7AD1PB11SWF7B8XSRIZS0OLL","A1YJKLVJW1FE33","Submitted","Tue Mar 31 05:18:37 PDT 2015","Tue Mar 31 05:18:49 PDT 2015","Tue Mar 31 13:18:49 PDT 2015","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Chinese officials cancel The Vagina Monologues","Chinese villagers seize party chief","China denies deporting New York Times journalist Austin Ramzy","Security council to vote on North Korea sanctions","Propaganda bureau takes control of two Beijing newspapers","-1","-1","-1","-1","-1"
"3ZXNP4Z39RL1UB238JP4YMA4R947LG","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3VJ40NV2QINZKE01OGDZJJ1ZT5LTOS","A28I7Y2NPDZTIN","Approved","Tue Mar 31 02:59:29 PDT 2015","Tue Mar 31 02:59:51 PDT 2015","Tue Mar 31 10:59:51 PDT 2015","2015-03-31 18:04:13 UTC","","","22","100% (6/6)","100% (6/6)","100% (6/6)","Chinese officials cancel The Vagina Monologues","Chinese villagers seize party chief","China denies deporting New York Times journalist Austin Ramzy","Security council to vote on North Korea sanctions","Propaganda bureau takes control of two Beijing newspapers","-1","-1","-1","-1","-1"
"3I7SHAD35MWL0TKO8VQJYZPTREU7MI","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3SBEHTYCWN3L5EOS0RNT73XSWY4IYB","A1M8AYAL3L8ACP","Approved","Tue Mar 31 03:17:37 PDT 2015","Tue Mar 31 03:18:03 PDT 2015","Tue Mar 31 11:18:03 PDT 2015","2015-03-31 18:19:13 UTC","","","26","100% (69/69)","100% (69/69)","100% (69/69)","China claims train blue riband","China poultry factory fire survivors describe blast  video","US granted access to grounded spy plane crew","Cadburys latest to recall products in Chinese milk scare","Japanese firms close offices in China as islands row escalates","1","-1","1","-1","-1"
"3I7SHAD35MWL0TKO8VQJYZPTREU7MI","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3QJOXOW4XJR9VSXSL59RSTCTVVKMEH","A1YJKLVJW1FE33","Submitted","Tue Mar 31 05:14:32 PDT 2015","Tue Mar 31 05:14:46 PDT 2015","Tue Mar 31 13:14:46 PDT 2015","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","China claims train blue riband","China poultry factory fire survivors describe blast  video","US granted access to grounded spy plane crew","Cadburys latest to recall products in Chinese milk scare","Japanese firms close offices in China as islands row escalates","0","-1","0","-1","-1"
"3I7SHAD35MWL0TKO8VQJYZPTREU7MI","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:52 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:52 PDT 2015","","","3TXD01ZLD4HAGY5851O0AHHWVS14UT","A610SH5RY1NG1","Submitted","Tue Mar 31 10:55:08 PDT 2015","Tue Mar 31 10:55:19 PDT 2015","Tue Mar 31 18:55:19 PDT 2015","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","China claims train blue riband","China poultry factory fire survivors describe blast  video","US granted access to grounded spy plane crew","Cadburys latest to recall products in Chinese milk scare","Japanese firms close offices in China as islands row escalates","-1","-1","-1","-2","-1"
"3511RHPADVEBCUMIHXNA3314SLXLRS","385XUCFVXWKRWL4XEHZK2ZGP4474VO","Classify News Headlines","Classify 1-5 based on a certain factor","classification, sentiment, rating","$0.02","Mon Mar 30 22:46:53 PDT 2015","3","BatchId:1880751;","600","28800","Mon Apr 06 22:46:53 PDT 2015","","","3MH9DQ757WCQSEYS02Q1J6EZLX1UGX","A1M8AYAL3L8ACP","Approved","Tue Mar 31 03:46:23 PDT 2015","Tue Mar 31 03:46:41 PDT 2015","Tue Mar 31 11:46:41 PDT 2015","2015-03-31 18:49:13 UTC","","","18","100% (69/69)","100% (69/69)","100% (69/69)","Fukushima evacuees demand compensation","Piscine pedicure keeps bathers on their toes","Tsunami alert as earthquake rocks Japanese islands","Japanese fishermen to be freed but skipper is held","Former Peruvian president set for shock comeback in Japan","0","0","-1","0","0"
